ProductID,DepartmentID,ProductCode,ProductName,Description,UnitPrice,Brand,ManufacturingDate
1157,3,P001157,IKEA MALM Bed Frame 1157,IKEA MALM Bed Frame furniture sold in Saudi Arabia,11367.91,IKEA,12/15/2024
1158,2,P001158,Canon Camera Bag 1158,Canon Camera Bag camera sold in Saudi Arabia,8675.41,Canon,3/11/2019
1159,2,P001159,Sony SRS-XG300 Speaker 1159,Sony SRS-XG300 Speaker audio device sold in Saudi Arabia,9662.25,Sony,10/21/2022
1160,1,P001160,Huawei FreeBuds Pro 1160,Huawei FreeBuds Pro wireless earbuds sold in Saudi Arabia,6794.01,Huawei,11/29/2019
1161,5,P001161,Sony HT-A5000 Soundbar 1161,Sony HT-A5000 Soundbar audio device sold in Saudi Arabia,11407.58,Sony,4/7/2024
1162,5,P001162,Dell Latitude 5440 Laptop 1162,Dell Latitude 5440 Laptop laptop sold in Saudi Arabia,697.71,Dell,3/3/2021
1163,1,P001163,Adidas Training Gloves 1163,Adidas Training Gloves sports accessory sold in Saudi Arabia,8082.16,Adidas,11/16/2021
1164,2,P001164,Lenovo ThinkPad T14 Laptop 1164,Lenovo ThinkPad T14 Laptop laptop sold in Saudi Arabia,758.72,Lenovo,8/11/2018
1165,3,P001165,LG QNED 4K TV 1165,LG QNED 4K TV television sold in Saudi Arabia,45.32,LG,12/2/2023
1166,3,P001166,Panasonic Water Dispenser 1166,Panasonic Water Dispenser product sold in Saudi Arabia,7098.95,Panasonic,6/26/2021
1167,4,P001167,Lenovo ThinkPad E14 Laptop 1167,Lenovo ThinkPad E14 Laptop laptop sold in Saudi Arabia,6371.82,Lenovo,3/4/2026
1168,1,P001168,Huawei FreeBuds SE 1168,Huawei FreeBuds SE wireless earbuds sold in Saudi Arabia,495.31,Huawei,7/8/2023
1169,4,P001169,LG UltraGear 27 Monitor 1169,LG UltraGear 27 Monitor monitor sold in Saudi Arabia,1471.32,LG,4/19/2022
1170,5,P001170,Sony HT-S400 Soundbar 1170,Sony HT-S400 Soundbar audio device sold in Saudi Arabia,2949.44,Sony,4/27/2017
1171,3,P001171,Canon Tripod Grip 1171,Canon Tripod Grip camera or printer accessory sold in Saudi Arabia,437.38,canon,1/28/2017
1172,5,P001172,Nike Football Jersey 1172,Nike Football Jersey apparel sold in Saudi Arabia,4787.13,Nike,1/30/2019
1173,4,P001173,Dell Latitude 7440 Laptop 1173,Dell Latitude 7440 Laptop laptop sold in Saudi Arabia,1429.85,Dell,6/23/2017
1174,5,P001174,Huawei FreeClip Earbuds 1174,Huawei FreeClip Earbuds wireless earbuds sold in Saudi Arabia,11007.17,Huawei,3/22/2022
1175,3,P001175,LG UltraGear 32 Monitor 1175,LG UltraGear 32 Monitor monitor sold in Saudi Arabia,1393.45,LG,6/14/2016
1176,3,P001176,IKEA MALM Chest of Drawers 1176,IKEA MALM Chest of Drawers furniture sold in Saudi Arabia,11660.48,IKEA,2/2/2023
1177,1,P001177,LG UltraWide 34 Monitor 1177,LG UltraWide 34 Monitor monitor sold in Saudi Arabia,0,LG,10/25/2024
1178,1,P001178,Lenovo ThinkPad P1 Workstation 1178,Lenovo ThinkPad P1 Workstation laptop sold in Saudi Arabia,11770.63,Lenovo,1/17/2020
1179,4,P001179,HP ProBook 450 Laptop 1179,HP ProBook 450 Laptop laptop sold in Saudi Arabia,5165.39,HP,2/6/2019
1180,5,P001180,HP Omen 16 Gaming Laptop 1180,HP Omen 16 Gaming Laptop laptop sold in Saudi Arabia,6569.81,HP,12/18/2016
1181,3,P001181,Canon Battery Pack 1181,Canon Battery Pack camera or printer accessory sold in Saudi Arabia,9010.62,Canon,8/7/2025
1182,2,P001182,IKEA POÄNG Armchair 1182,IKEA POÄNG Armchair furniture sold in Saudi Arabia,6308.29,IKEA,10/6/2021
1183,5,P001183,Philips Monitor 1183,Philips Monitor monitor sold in Saudi Arabia,8480.24,Philips,12/24/2017
1184,1,P001184,LG Gram 14 Laptop 1184,LG Gram 14 Laptop laptop sold in Saudi Arabia,2967.66,LG,4/29/2025
1185,3,P001185,Apple Studio Display 1185,Apple Studio Display monitor sold in Saudi Arabia,3104.54,Apple,5/2/2017
1186,4,P001186,Canon Charger 1186,Canon Charger computer accessory sold in Saudi Arabia,3107.45,canon,8/22/2020
1187,5,P001187,Panasonic Cordless Phone 1187,Panasonic Cordless Phone product sold in Saudi Arabia,10364.66,Panasonic,9/25/2017
1188,2,P001188,Sony Memory Card TOUGH 1188,Sony Memory Card TOUGH storage device sold in Saudi Arabia,375.8,Sony,6/14/2020
1189,5,P001189,Panasonic Soundbar 1189,Panasonic Soundbar audio device sold in Saudi Arabia,7877.22,Panasonic,7/16/2021
1190,3,P001190,Sony Camera Battery 1190,Sony Camera Battery camera sold in Saudi Arabia,5800.52,Sony,8/31/2023
1191,1,P001191,Xiaomi Robot Vacuum S10 1191,Xiaomi Robot Vacuum S10 vacuum cleaner sold in Saudi Arabia,4579.65,Xiaomi,9/20/2017
1192,2,P001192,Adidas Yoga Mat 1192,Adidas Yoga Mat laptop sold in Saudi Arabia,7504.47,Adidas,2/24/2021
1193,1,P001193,Dell Precision 5680 Workstation 1193,Dell Precision 5680 Workstation laptop sold in Saudi Arabia,7703.14,Dell,4/2/2024
1194,1,P001194,Dell Alienware m16 Laptop 1194,Dell Alienware m16 Laptop laptop sold in Saudi Arabia,4060.66,Dell,2/23/2021
1195,4,P001195,Canon Photo Paper 1195,Canon Photo Paper camera or printer accessory sold in Saudi Arabia,2223.13,Canon,3/1/2019
1196,3,P001196,Panasonic Bluetooth Speaker 1196,Panasonic Bluetooth Speaker audio device sold in Saudi Arabia,2715.31,Panasonic,1/12/2024
1197,5,P001197,Dell Alienware x14 Laptop 1197,Dell Alienware x14 Laptop laptop sold in Saudi Arabia,1625.4,Dell,2/14/2024
1198,2,P001198,HP Victus 15 Gaming Laptop 1198,HP Victus 15 Gaming Laptop laptop sold in Saudi Arabia,4622.29,HP,12/2/2020
1199,2, P001199 ,Canon Ink Cartridge 1199,Canon Ink Cartridge camera or printer accessory sold in Saudi Arabia,6315.79,Canon,10/31/2021
1200,1,P001200,Lenovo Yoga Slim 1200,Lenovo Yoga Slim laptop sold in Saudi Arabia,10966.94,Lenovo,8/13/2016
1201,1,P001201,IKEA LACK Coffee Table 1201,IKEA LACK Coffee Table furniture sold in Saudi Arabia,2861.44,IKEA,4/8/2023
1202,4,P001202,Apple USB-C Power Adapter 1202,Apple USB-C Power Adapter computer accessory sold in Saudi Arabia,9288.9,Apple,4/6/2023
1203,1,P001203,Lenovo Yoga 9i Laptop 1203,Lenovo Yoga 9i Laptop laptop sold in Saudi Arabia,4198.46,Lenovo,5/13/2017
1204,2,P001204,Sony Charger 1204,Sony Charger computer accessory sold in Saudi Arabia,1250,Sony,8/5/2023
1205,3,P001205,Dell G15 Gaming Laptop 1205,Dell G15 Gaming Laptop laptop sold in Saudi Arabia,5369.07,Dell,6/15/2016
1206,2,P001206,Adidas Slides 1206,Adidas Slides footwear sold in Saudi Arabia,6635.4,Adidas,1/30/2020
1207,3,P001207,Huawei WiFi AX3 Router 1207,Huawei WiFi AX3 Router networking device sold in Saudi Arabia,5108.29,Huawei,11/21/2023
1208,5,P001208,Philips Soundbar 1208,Philips Soundbar audio device sold in Saudi Arabia,8098.82,Philips,12/1/2021
1209,1,P001209,Samsung Powerstick Vacuum Cleaner 1209,Samsung Powerstick Vacuum Cleaner vacuum cleaner sold in Saudi Arabia,9972.44,Samsung,10/4/2020
1210,4,P001210,IKEA LACK Side Table 1210,IKEA LACK Side Table furniture sold in Saudi Arabia,370.56,IKEA,9/17/2023
1211,4,P001211,LG Gram 16 Laptop 1211,LG Gram 16 Laptop laptop sold in Saudi Arabia,2402.21,LG,9/25/2019
1212,4,P001212,Huawei Mobile WiFi 1212,Huawei Mobile WiFi networking device sold in Saudi Arabia,9274.09,Huawei,5/27/2018
1213,2,P001213,Philips Bluetooth Speaker 1213,Philips Bluetooth Speaker audio device sold in Saudi Arabia,4332.57,Philips,5/27/2021
1214,1,P001214,HP ZBook Firefly Workstation 1214,HP ZBook Firefly Workstation laptop sold in Saudi Arabia,7237.48,HP,6/24/2021
1215,3,P001215,Lenovo IdeaPad Slim 1215,Lenovo IdeaPad Slim laptop sold in Saudi Arabia,3367.63,Lenovo,5/29/2025
1216,3,P001216,Dell UltraSharp U2723QE Monitor 1216,Dell UltraSharp U2723QE Monitor monitor sold in Saudi Arabia,6085.95,Dell,8/28/2024
1217,1,P001217,LG Gram 17 Laptop 1217,LG Gram 17 Laptop laptop sold in Saudi Arabia,8554.19,LG,11/15/2023
1218,2,P001218,Xiaomi Robot Vacuum X10 1218,Xiaomi Robot Vacuum X10 vacuum cleaner sold in Saudi Arabia,10802.61,Xiaomi,4/6/2025
1219,1,P001219,Panasonic Camera Battery 1219,Panasonic Camera Battery camera sold in Saudi Arabia,7633.43,Panasonic,4/22/2020
1220,1,P001220,Lenovo IdeaPad Gaming 1220,Lenovo IdeaPad Gaming laptop sold in Saudi Arabia,11214.23,Lenovo,1/4/2024
1221,4,P001221,Huawei SuperCharge Adapter 1221,Huawei SuperCharge Adapter computer accessory sold in Saudi Arabia,6424.22,Huawei,6/17/2023
1222,5,P001222,LG XBOOM Bluetooth Speaker 1222,LG XBOOM Bluetooth Speaker audio device sold in Saudi Arabia,3102.53,LG,4/11/2024
1223,3,P001223,Huawei Band 1223,Huawei Band smartwatch sold in Saudi Arabia,2044.73,Huawei,8/12/2016
1224,3,P001224,HP LaserJet Pro Printer 1224,HP LaserJet Pro Printer printer sold in Saudi Arabia,4295.35,HP,8/21/2020
1225,3,P001225,Huawei Sound Joy Speaker 1225,Huawei Sound Joy Speaker audio device sold in Saudi Arabia,1993.25,Huawei,9/22/2023
1226,5,P001226,IKEA HEMNES TV Bench 1226,IKEA HEMNES TV Bench television sold in Saudi Arabia,10199.62,IKEA,3/16/2022
1227,3,P001227,Canon Toner Cartridge 1227,Canon Toner Cartridge camera or printer accessory sold in Saudi Arabia,8245.03,Canon,7/3/2018
1228,4,P001228,Huawei MateView Monitor 1228,Huawei MateView Monitor monitor sold in Saudi Arabia,755.98,Huawei,6/17/2022
1229,5,P001229,Dell UltraSharp U3223QE Monitor 1229,Dell UltraSharp U3223QE Monitor monitor sold in Saudi Arabia,305.38,Dell,11/8/2020
1230,2,P001230,Dell P2422H Monitor 1230,Dell P2422H Monitor monitor sold in Saudi Arabia,7334.58,Dell,3/31/2017
1231,1,P001231,Adidas Sweatshirt 1231,Adidas Sweatshirt apparel sold in Saudi Arabia,2415.49,Adidas,10/17/2024
1232,4,P001232,Philips Baby Bottle Warmer 1232,Philips Baby Bottle Warmer product sold in Saudi Arabia,983.59,Philips,8/8/2024
1233,1,P001233,Panasonic Battery Charger 1233,Panasonic Battery Charger computer accessory sold in Saudi Arabia,7047.93,Panasonic,9/16/2025
1234,1,P001234,Sony Camera Bag 1234,Sony Camera Bag camera sold in Saudi Arabia,9390.56,Sony,2/24/2025
1235,3,P001235,Adidas Gym Bag 1235,Adidas Gym Bag bag sold in Saudi Arabia,1475.53,Adidas,8/20/2022
1236,5,P001236,Huawei Vision Smart Screen 1236,Huawei Vision Smart Screen television sold in Saudi Arabia,1640.12,Huawei,10/12/2022
1237,3,P001237,Canon Lens Hood 1237,Canon Lens Hood camera lens sold in Saudi Arabia,7870.97,Canon,2/8/2022
1238,4,P001238,IKEA HEMNES Bedside Table 1238,IKEA HEMNES Bedside Table product sold in Saudi Arabia,6135.17,IKEA,11/1/2024
1239,5,P001239,LG Tone Free Earbuds 1239,LG Tone Free Earbuds wireless earbuds sold in Saudi Arabia,4116.76,LG,10/11/2023
1240,3,P001240,Huawei PixLab Printer 1240,Huawei PixLab Printer printer sold in Saudi Arabia,8408.01,Huawei,7/18/2018
1241,1,P001241,Canon EOS R5 Camera 1241,Canon EOS R5 Camera camera sold in Saudi Arabia,3258.13,Canon,8/29/2019
1242,2,P001242,Lenovo Legion 5 Gaming Laptop 1242,Lenovo Legion 5 Gaming Laptop laptop sold in Saudi Arabia,10793.09,Lenovo,7/10/2025
1243,1,P001243,Sony Alpha A7 IV Camera 1243,Sony Alpha A7 IV Camera camera sold in Saudi Arabia,791.74,Sony,9/14/2017
1244,4,P001244,Philips Avent Sterilizer 1244,Philips Avent Sterilizer product sold in Saudi Arabia,10940.38,Philips,8/31/2018
1245,5,P001245,Panasonic TV Remote 1245,Panasonic TV Remote television sold in Saudi Arabia,360.31,Panasonic,11/4/2021
1246,5,P001246,Dell S2722QC Monitor 1246,Dell S2722QC Monitor monitor sold in Saudi Arabia,2674.29,Dell,2/3/2026
1247,2,P001247,Canon EOS R6 Mark II Camera 1247,Canon EOS R6 Mark II Camera camera sold in Saudi Arabia,2904.17,Canon,10/11/2023
1248,3,P001248,IKEA PAX Wardrobe 1248,IKEA PAX Wardrobe furniture sold in Saudi Arabia,3100.92,IKEA,6/11/2018
1249,2,P001249,Samsung Portable SSD T7 1249,Samsung Portable SSD T7 storage device sold in Saudi Arabia,9060.39,Samsung,5/7/2019
1250,4,P001250,Apple MagSafe Charger 1250,Apple MagSafe Charger computer accessory sold in Saudi Arabia,1637.02,Apple,5/26/2024
1251,5,P001251,HP OfficeJet Pro Printer 1251,HP OfficeJet Pro Printer printer sold in Saudi Arabia,5816.56,HP,10/29/2020
1252,2,P001252,Panasonic Lumix GH6 Camera 1252,Panasonic Lumix GH6 Camera camera sold in Saudi Arabia,11700.86,Panasonic,1/25/2024
1253,2,P001253,Dell Thunderbolt Dock WD22TB4 1253,Dell Thunderbolt Dock WD22TB4 computer accessory sold in Saudi Arabia,4375.99,Dell,9/15/2020
1254,3,P001254,Dell USB-C Dock WD19S 1254,Dell USB-C Dock WD19S computer accessory sold in Saudi Arabia,59.63,Dell,3/9/2025
1255,1,P001255,Philips Wake-Up Light 1255,Philips Wake-Up Light product sold in Saudi Arabia,3029.4,Philips,1/4/2019
1256,5,P001256,Nike Basketball Jersey 1256,Nike Basketball Jersey apparel sold in Saudi Arabia,2298.13,Nike,7/26/2017
1257,2,P001257,Apple AirTag 1257,Apple AirTag product sold in Saudi Arabia,1801.74,Apple,11/9/2022
1258,3,P001258,Sony Alpha A7R V Camera 1258,Sony Alpha A7R V Camera camera sold in Saudi Arabia,3805.61,Sony,9/26/2020
1259,4,P001259,Nike Backpack 1259,Nike Backpack bag sold in Saudi Arabia,10261.99,Nike,2/24/2020
1260,4,P001260,Dell Pro Wireless Keyboard 1260,Dell Pro Wireless Keyboard computer accessory sold in Saudi Arabia,5916.43,Dell,11/11/2016
1261,1,P001261,Lenovo Legion Pro 1261,Lenovo Legion Pro laptop sold in Saudi Arabia,10901.26,Lenovo,11/16/2016
1262,3,P001262,Canon EOS R8 Camera 1262,Canon EOS R8 Camera camera sold in Saudi Arabia,11223.41,Canon,2/18/2025
1263,3,P001263,Xiaomi Smart Air Fryer 1263,Xiaomi Smart Air Fryer product sold in Saudi Arabia,6117.55,Xiaomi,8/30/2021
1264,5,P001264,HP DeskJet Ink Printer 1264,HP DeskJet Ink Printer printer sold in Saudi Arabia,9514.46,HP,4/2/2026
1265,5,P001265,Sony Alpha A6700 Camera 1265,Sony Alpha A6700 Camera camera sold in Saudi Arabia,3674.61,Sony,10/10/2023
1266,1,P001266,Sony ZV-E10 Camera 1266,Sony ZV-E10 Camera camera sold in Saudi Arabia,4647.19,Sony,1/9/2024
1267,2,P001267,Huawei Scale 1267,Huawei Scale product sold in Saudi Arabia,688.27,Huawei,6/20/2025
1268,3,P001268,Sony ZV-1 Camera 1268,Sony ZV-1 Camera camera sold in Saudi Arabia,3711.11,Sony,3/29/2020
1269,5,P001269,IKEA BRIMNES Wardrobe 1269,IKEA BRIMNES Wardrobe furniture sold in Saudi Arabia,7821.79,IKEA,4/19/2019
1270,1,P001270,Huawei Bluetooth Mouse 1270,Huawei Bluetooth Mouse computer accessory sold in Saudi Arabia,9225.79,Huawei,8/24/2016
1271,5,P001271,Philips Sonicare Electric Toothbrush 1271,Philips Sonicare Electric Toothbrush personal care product sold in Saudi Arabia,9700.51,Philips,10/8/2018
1272,1,P001272,LG InstaView Refrigerator 1272,LG InstaView Refrigerator refrigerator sold in Saudi Arabia,11376.47,LG,11/11/2016
1273,3,P001273,Canon EOS R50 Camera 1273,Canon EOS R50 Camera camera sold in Saudi Arabia,-10,Canon,12/26/2017
1274,1,P001274,Apple iPhone 15 Pro 1274,Apple iPhone 15 Pro smartphone sold in Saudi Arabia,7460.36,Apple,5/28/2021
1275,1,P001275,Philips Shaver Series 1275,Philips Shaver Series personal care product sold in Saudi Arabia,5950.29,Philips,1/13/2026
1276,2,P001276,Xiaomi Electric Scooter 1276,Xiaomi Electric Scooter product sold in Saudi Arabia,6224.45,Xiaomi,1/7/2023
1277,5,P001277,Canon EOS 90D Camera 1277,Canon EOS 90D Camera camera sold in Saudi Arabia,7898.77,Canon,3/7/2026
1278,4,P001278,Dell Pro Wireless Mouse 1278,Dell Pro Wireless Mouse computer accessory sold in Saudi Arabia,9597.44,Dell,9/25/2022
1279,4,P001279,Xiaomi Smart Camera C300 1279,Xiaomi Smart Camera C300 camera sold in Saudi Arabia,8583.5,Xiaomi,8/19/2022
1280,1,P001280,Philips Shaver Series 1280,Philips Shaver Series personal care product sold in Saudi Arabia,10188.17,Philips,7/10/2024
1281,3,P001281,Panasonic Lumix S5II Camera 1281,Panasonic Lumix S5II Camera camera sold in Saudi Arabia,11972.06,Panasonic,12/7/2022
1282,2,P001282,LG DoorCooling Refrigerator 1282,LG DoorCooling Refrigerator refrigerator sold in Saudi Arabia,7736.97,LG,1/4/2021
1283,5,P001283,Dell Premier Rechargeable Mouse 1283,Dell Premier Rechargeable Mouse computer accessory sold in Saudi Arabia,4870.58,Dell,4/14/2021
1284,3,P001284,Samsung Galaxy S24 Ultra 1284,Samsung Galaxy S24 Ultra product sold in Saudi Arabia,3005.83,Samsung,2/7/2023
1285,3,P001285,LG Front Load Washing Machine 1285,LG Front Load Washing Machine laundry appliance sold in Saudi Arabia,3509.47,LG,8/23/2020
1286,3,P001286,Samsung Galaxy S24 1286,Samsung Galaxy S24 product sold in Saudi Arabia,1823.45,Samsung,4/30/2018
1287,3,P001287,IKEA MICKE Desk 1287,IKEA MICKE Desk furniture sold in Saudi Arabia,8304.03,IKEA,7/5/2022
1288,2,P001288,IKEA LINNMON Tabletop 1288,IKEA LINNMON Tabletop furniture sold in Saudi Arabia,4269.03,IKEA,5/27/2017
1289,1,P001289,Philips Hair Dryer 1289,Philips Hair Dryer laundry appliance sold in Saudi Arabia,2670.47,Philips,1/29/2023
1290,2,P001290,LG Top Load Washing Machine 1290,LG Top Load Washing Machine laundry appliance sold in Saudi Arabia,6653.99,LG,4/6/2018
1291,5,P001291,Apple iPhone 1291,Apple iPhone smartphone sold in Saudi Arabia,22.99,Apple,12/11/2025
1292,3,P001292,Adidas Ultraboost Running Shoes 1292,Adidas Ultraboost Running Shoes footwear sold in Saudi Arabia,921.51,Adidas,3/16/2019
1293,2,P001293,Canon PowerShot G7 X Camera 1293,Canon PowerShot G7 X Camera camera sold in Saudi Arabia,9489.88,Canon,6/25/2024
1294,3,P001294,Lenovo ThinkBook 14 Laptop 1294,Lenovo ThinkBook 14 Laptop laptop sold in Saudi Arabia,2828.85,Lenovo,10/17/2018
1295,4,P001295,Apple iPhone 1295,Apple iPhone smartphone sold in Saudi Arabia,8301.88,Apple,11/14/2022
1296,2,P001296,Nike Duffel Bag 1296,Nike Duffel Bag bag sold in Saudi Arabia,7164.07,Nike,1/23/2018
1297,3,P001297,Sony FE 24-70mm Lens 1297,Sony FE 24-70mm Lens camera lens sold in Saudi Arabia,7769.24,Sony,6/16/2020
1298,3,P001298,LG Heat Pump Dryer 1298,LG Heat Pump Dryer laundry appliance sold in Saudi Arabia,1698.81,LG,7/1/2021
1299,2,P001299,Apple iPhone SE 1299,Apple iPhone SE smartphone sold in Saudi Arabia,1205.42,Apple,5/3/2026
1300,4,P001300,Sony FE 50mm Lens 1300,Sony FE 50mm Lens camera lens sold in Saudi Arabia,6775.39,Sony,8/6/2022
1301,5,P001301,IKEA ADILS Table Legs 1301,IKEA ADILS Table Legs product sold in Saudi Arabia,4179.67,IKEA,7/27/2024
1302,2,P001302,Huawei Smart Keyboard 1302,Huawei Smart Keyboard computer accessory sold in Saudi Arabia,1208.39,Huawei,9/7/2016
1303,3,P001303,Nike Cap 1303,Nike Cap sports accessory sold in Saudi Arabia,9750.95,Nike,7/31/2019
1304,5,P001304,HP Smart Tank Printer 1304,HP Smart Tank Printer printer sold in Saudi Arabia,325.44,HP,12/16/2021
1305,4,P001305,Apple MacBook Air M3 1305,Apple MacBook Air M3 laptop sold in Saudi Arabia,4884.95,Apple,9/19/2017
1306,4,P001306,HP E24 G5 Monitor 1306,HP E24 G5 Monitor monitor sold in Saudi Arabia,1868.29,HP,11/6/2025
1307,2,P001307,Sony FE 70-200mm Lens 1307,Sony FE 70-200mm Lens camera lens sold in Saudi Arabia,4390.88,Sony,3/23/2025
1308,3,P001308,LG WashTower Laundry Center 1308,LG WashTower Laundry Center laundry appliance sold in Saudi Arabia,0,LG,2/11/2024
1309,5,P001309,Adidas Superstar Shoes 1309,Adidas Superstar Shoes footwear sold in Saudi Arabia,5321.49,Adidas,12/5/2022
1310,4,P001310,Xiaomi WiFi Range Extender 1310,Xiaomi WiFi Range Extender networking device sold in Saudi Arabia,2988.63,Xiaomi,6/2/2020
1311,2,P001311,Apple MacBook Pro 1311,Apple MacBook Pro laptop sold in Saudi Arabia,6214.23,Apple,1/11/2019
1312,4,P001312,Canon PowerShot V10 Camera 1312,Canon PowerShot V10 Camera camera sold in Saudi Arabia,4318.85,Canon,10/17/2023
1313,2,P001313,LG NeoChef Microwave 1313,LG NeoChef Microwave microwave oven sold in Saudi Arabia,178.66,LG,1/2/2021
1314,5,P001314,IKEA MARKUS Office Chair 1314,IKEA MARKUS Office Chair furniture sold in Saudi Arabia,3974.77,IKEA,8/10/2016
1315,2,P001315,Adidas Stan Smith Shoes 1315,Adidas Stan Smith Shoes footwear sold in Saudi Arabia,3988.4,Adidas,9/8/2018
1316,2,P001316,Sony WH-1000XM5 Headphones 1316,Sony WH-1000XM5 Headphones headphones sold in Saudi Arabia,6088.25,Sony,8/25/2024
1317,2,P001317,Nike Socks Pack 1317,Nike Socks Pack sports accessory sold in Saudi Arabia,6585.68,Nike,1/10/2018
1318,3,P001318,Huawei USB-C Dock 1318,Huawei USB-C Dock computer accessory sold in Saudi Arabia,7695.79,Huawei,10/8/2022
1319,2,P001319,Dell Alienware Gaming Mouse 1319,Dell Alienware Gaming Mouse laptop sold in Saudi Arabia,6695.49,Dell,8/4/2019
1320,5,P001320,Apple MacBook Pro 1320,Apple MacBook Pro laptop sold in Saudi Arabia,3038.81,Apple,5/4/2020
1321,4,P001321,Samsung Galaxy S23 FE 1321,Samsung Galaxy S23 FE product sold in Saudi Arabia,1721.19,Samsung,3/28/2023
1322,3,P001322,Panasonic Lumix G9II Camera 1322,Panasonic Lumix G9II Camera camera sold in Saudi Arabia,10841.78,Panasonic,3/25/2018
1323,4,P001323,Canon RF 24-70mm Lens 1323,Canon RF 24-70mm Lens camera lens sold in Saudi Arabia,1542.6,Canon,12/7/2017
1324,5,P001324,Nike Gym Gloves 1324,Nike Gym Gloves sports accessory sold in Saudi Arabia,2379.42,Nike,2/9/2019
1325,4,P001325,Dell Alienware Gaming Keyboard 1325,Dell Alienware Gaming Keyboard laptop sold in Saudi Arabia,11155.29,Dell,3/28/2025
1326,2,P001326,LG CordZero Vacuum Cleaner 1326,LG CordZero Vacuum Cleaner vacuum cleaner sold in Saudi Arabia,11059.58,LG,1/28/2024
1327,5,P001327,Canon RF 50mm Lens 1327,Canon RF 50mm Lens camera lens sold in Saudi Arabia,7262.96,Canon,8/7/2019
1328,1,P001328,LG Dual Inverter Air Conditioner 1328,LG Dual Inverter Air Conditioner air conditioner sold in Saudi Arabia,11783.21,LG,10/20/2017
1329,5,P001329,Samsung Galaxy Z Fold6 1329,Samsung Galaxy Z Fold6 product sold in Saudi Arabia,6635.04,Samsung,3/27/2018
1330,2,P001330,Samsung Galaxy Z Flip6 1330,Samsung Galaxy Z Flip6 product sold in Saudi Arabia,9966.97,Samsung,5/7/2022
