ProductID,SupplierID,Availability,AgreementPrice
1938,108,available,3308.87
1938,143,OUT OF STOCK,3009.83
1938,65,available,4248.57
1938,110,Out of Stock,6034.92
1939,167,Limited,2226.43
1939,172,OUT OF STOCK,7873.28
1939,140,Out of Stock,5432.09
1939,183,Available,2486.41
1940,152,Limited,2183.89
1941,112,Available,8877.27
1941,56,OUT OF STOCK,1466.48
1941,173,Available,5376.57
1941,199,Available,1563.87
1942,41,available,2223.61
1942,5,Available,1024.88
1943,123,Limited,3541.59
1943,62,Limited,495.11
1943,50,OUT OF STOCK,5238.59
1944,149,Out of Stock,8560.2
1945,70,Available,5134.45
1945,234,Out of Stock,1736.39
1945,139,OUT OF STOCK,6492.37
1945,132,Limited,4880.54
1945,65,OUT OF STOCK,3815.11
1946,177,available,7440.77
1946,89,Limited,4778.85
1946,79,Available,3649.29
1946,211,Out of Stock,1376.06
1946,26,OUT OF STOCK,8025.52
1947,218,Available,1403.14
1947,71,Out of Stock,2032.38
1947,170,OUT OF STOCK,3534.86
1948,118,Available,8648.32
1948,218,Available,6783.51
1948,208,OUT OF STOCK,1231.95
1948,138,Out of Stock,1756.93
1949,132,Limited,835.5
1949,70,available,5417.66
1949,179,OUT OF STOCK,4387.4
1949,245,Out of Stock,6414.48
1949,33,Out of Stock,8129.55
1950,19,Available,7007.4
1951,195,available,1714.47
1951,108,Limited,5029.56
1951,225,Available,8166.75
1951,13,Limited,5044.39
1951,21,Limited,1394.23
1952,103,Available,668.79
1953,79,Limited,2477.15
1953,164,available,206.23
1953,126,Available,8752.97
1953,172,Limited,4302.84
1953,242,OUT OF STOCK,8122.44
1954,130,Available,8400.96
1954,13,OUT OF STOCK,3063.82
1955,142,Out of Stock,7568.12
1955,137,Available,2036.75
1956,114,Available,3846.72
1957,83,OUT OF STOCK,551.49
1957,104,OUT OF STOCK,7042.22
1957,250,OUT OF STOCK,5141.45
1957,185,available,3228.29
1958,101,OUT OF STOCK,3181.7
1959,6,Available,1969.4
1960,42,OUT OF STOCK,2467.35
1960,141,Limited,5584.66
1960,38,available,5144.3
1961,163,available,3429.06
1961,17,Out of Stock,2395.38
1961,85,Limited,2169.75
1962,140,OUT OF STOCK,7573.46
1962,81,available,2796.95
1962,134,available,7643.15
1962,96,available,5464.89
1962,135,Available,5897.83
1963,7,Out of Stock,1481.23
1963,10,Available,4653.93
1963,171,Out of Stock,5972.11
1963,63,OUT OF STOCK,8143.54
1964,187,Out of Stock,6216.46
1964,56,Limited,476.4
1965,41,Out of Stock,4030.79
1965,220,Out of Stock,4311.55
1965,16,Available,7471.7
1965,233,Limited,-5
1965,24,Limited,4110.7
1966,63,Out of Stock,1071.69
1966,77,available,7242.34
1966,159,Available,6471.93
1966,27,Available,4173.81
1966,143,Available,344.13
1967,87,Limited,4847.65
1968,93,Out of Stock,8980.42
1969,226,Out of Stock,6556.88
1969,211,OUT OF STOCK,5298.69
1969,102,Out of Stock,1332.99
1970,72,OUT OF STOCK,2173.59
1970,86,Out of Stock,2702.05
1970,241,Out of Stock,7755.53
1970,50,OUT OF STOCK,3943.26
1971,205,OUT OF STOCK,449.18
1971,166,OUT OF STOCK,689.08
1971,111,Available,2046.25
1971,4,Available,6960.2
1972,197,OUT OF STOCK,8132.77
1972,234,available,1714.85
1973,212,Out of Stock,1655.07
1974,73,Limited,6451.89
1974,143,available,1508.75
1974,43,available,2483.28
1975,79,Limited,704.72
1975,15,OUT OF STOCK,8551.62
1975,201,OUT OF STOCK,457.55
1975,196,Out of Stock,6330.3
1975,75,Limited,2067.25
1976,229,available,5838.31
1976,168,Out of Stock,5534.31
1976,231,Limited,1391.55
1976,235,available,46.56
1976,88,Out of Stock,-5
1977,117,Limited,6495.89
1977,154,available,5904.48
1977,36,Limited,3723.67
1977,232,Available,1724.51
1978,56,Available,2709.79
1979,229,Available,5813.53
1979,90,Limited,5360.06
1979,198,Limited,4322
1980,66,Out of Stock,3914.72
1981,228,Limited,3783.23
1981,171,Available,5829.03
1982,242,Out of Stock,5505.31
1982,20,OUT OF STOCK,8241.35
1983,51,available,5685.2
1983,70,OUT OF STOCK,7843.18
1983,159,available,5603.12
1983,71,Limited,4751.75
1984,166,Out of Stock,3715.46
1984,119,Limited,3468.3
1984,123,Limited,4420.05
1984,180,Out of Stock,3853.07
1984,130,Out of Stock,5374.26
1985,172,Out of Stock,7755.67
1985,101,OUT OF STOCK,7117.48
1985,218,Limited,5620.04
1985,53,Out of Stock,931.91
1986,117,OUT OF STOCK,7122.87
1987,154,Limited,4902.04
1987,185,available,4799.64
1987,23,Out of Stock,396.59
1987,89,available,3498.4
1987,38,Limited,6181.04
1988,53,Limited,7664.65
1988,26,OUT OF STOCK,6183.19
1988,140,available,6372.78
1989,108,Limited,2790.16
1989,159,OUT OF STOCK,6537.72
1989,249,available,2033.83
1989,81,available,8880.45
1990,217,Available,4663.26
1990,74,OUT OF STOCK,8062.16
1990,169,available,3926.84
1990,163,Out of Stock,2078.43
1990,23,Limited,5886.61
1991,119,Out of Stock,7569.61
1991,182,Limited,4955.65
1991,161,OUT OF STOCK,8125.62
1991,127,OUT OF STOCK,6212.86
1991,35,available,2304.3
1992,105,Out of Stock,7383.98
1992,134,available,6195.6
1993,41,available,3567.67
1993,182,Out of Stock,2025.49
1993,155,Available,2843.87
1993,123,available,1551.2
1994,173,Limited,8318.56
1995,247,available,5608.97
1995,16,Available,5011.7
1995,243,Out of Stock,3208.45
1995,19,available,1177.92
1995,78,Out of Stock,5049.46
1996,61,OUT OF STOCK,7014.53
1997,69,Available,6009.95
1998,187,available,5926.36
1998,69,Available,7515.53
1998,240,Limited,5742.53
1999,148,OUT OF STOCK,3425.03
1999,157,Available,3223.35
1999,144,Available,6364.74
2000,235,Available,6716.84
